grant_type,category_1,category_2,uncorrected_pvalues,sig_post_correction,category_1_prop,category_2_prop
#R21,Cardiovascular,Respiratory,[0.16390716],[False],0.09401709401709402,0.15263157894736842
#R21,Cardiovascular,Training,[0.09056797],[False],0.09401709401709402,0.1896551724137931
#R21,Data types,Electronic health record,[0.51905519],[False],0.12866817155756208,0.10837438423645321
#R21,Data types,Endocrine,[0.18908055],[False],0.12866817155756208,0.08609271523178808
#R21,Data types,Environmental health,[0.55894154],[False],0.12866817155756208,0.14728682170542637
#R21,Data types,Genetics,[0.04596618],[False],0.12866817155756208,0.09455128205128205
#R21,Data types,Hepatic,[0.39429122],[False],0.12866817155756208,0.09183673469387756
#R21,Data types,Human behavior and interaction,[0.00083991],[False],0.12866817155756208,0.0739817123857024
#R21,Data types,Infectious disease/Immunologic,[0.67480345],[False],0.12866817155756208,0.14
#R21,Data types,Injuries/trauma,[0.7387716],[False],0.12866817155756208,0.10891089108910891
#R21,Data types,Knowledge,[9.56861547e-05],[ True],0.12866817155756208,0.05026455026455026
#R21,Data types,Mental health,[0.3974801],[False],0.12866817155756208,0.11175616835994194
#R21,Data types,Model types,[0.23425845],[False],0.12866817155756208,0.16151202749140894
#R21,Data types,Neurologic,[0.11971055],[False],0.12866817155756208,0.09980430528375733
#R21,Data types,Other,[0.65985217],[False],0.12866817155756208,0.09433962264150944
#R21,Data types,Patient safety,[0.34535788],[False],0.12866817155756208,0.10648148148148148
#R21,Data types,Population specific,[0.11045501],[False],0.12866817155756208,0.08374384236453201
#R21,Data types,Renal,[0.36217691],[False],0.12866817155756208,0.17105263157894737
#R21,Data types,Respiratory,[0.44817553],[False],0.12866817155756208,0.15263157894736842
#R21,Data types,Training,[0.22031148],[False],0.12866817155756208,0.1896551724137931
#R21,Electronic health record,Endocrine,[0.5900306],[False],0.10837438423645321,0.08609271523178808
#R21,Electronic health record,Environmental health,[0.30835585],[False],0.10837438423645321,0.14728682170542637
#R21,Electronic health record,Genetics,[0.5225376],[False],0.10837438423645321,0.09455128205128205
#R21,Electronic health record,Hepatic,[0.83988454],[False],0.10837438423645321,0.09183673469387756
#R21,Electronic health record,Human behavior and interaction,[0.12000881],[False],0.10837438423645321,0.0739817123857024
#R21,Electronic health record,Infectious disease/Immunologic,[0.29547382],[False],0.10837438423645321,0.14
#R21,Electronic health record,Injuries/trauma,[1.],[False],0.10837438423645321,0.10891089108910891
#R21,Electronic health record,Knowledge,[0.01097378],[False],0.10837438423645321,0.05026455026455026
#R21,Electronic health record,Mental health,[1.],[False],0.10837438423645321,0.11175616835994194
#R21,Electronic health record,Model types,[0.11322857],[False],0.10837438423645321,0.16151202749140894
#R21,Electronic health record,Neurologic,[0.70289233],[False],0.10837438423645321,0.09980430528375733
#R21,Electronic health record,Other,[1.],[False],0.10837438423645321,0.09433962264150944
#R21,Electronic health record,Patient safety,[1.],[False],0.10837438423645321,0.10648148148148148
#R21,Electronic health record,Population specific,[0.50095204],[False],0.10837438423645321,0.08374384236453201
#R21,Electronic health record,Renal,[0.16127385],[False],0.10837438423645321,0.17105263157894737
#R21,Electronic health record,Respiratory,[0.22978471],[False],0.10837438423645321,0.15263157894736842
#R21,Electronic health record,Training,[0.11718236],[False],0.10837438423645321,0.1896551724137931
#R21,Endocrine,Environmental health,[0.1322319],[False],0.08609271523178808,0.14728682170542637
#R21,Endocrine,Genetics,[0.88236645],[False],0.08609271523178808,0.09455128205128205
#R21,Endocrine,Hepatic,[1.],[False],0.08609271523178808,0.09183673469387756
#R21,Endocrine,Human behavior and interaction,[0.62263396],[False],0.08609271523178808,0.0739817123857024
#R21,Endocrine,Infectious disease/Immunologic,[0.10460582],[False],0.08609271523178808,0.14
#R21,Endocrine,Injuries/trauma,[0.66218673],[False],0.08609271523178808,0.10891089108910891
#R21,Endocrine,Knowledge,[0.15559497],[False],0.08609271523178808,0.05026455026455026
#R21,Endocrine,Mental health,[0.46704589],[False],0.08609271523178808,0.11175616835994194
#R21,Endocrine,Model types,[0.02855977],[False],0.08609271523178808,0.16151202749140894
#R21,Endocrine,Neurologic,[0.66261373],[False],0.08609271523178808,0.09980430528375733
#R21,Endocrine,Other,[0.78598914],[False],0.08609271523178808,0.09433962264150944
#R21,Endocrine,Patient safety,[0.53354257],[False],0.08609271523178808,0.10648148148148148
#R21,Endocrine,Population specific,[1.],[False],0.08609271523178808,0.08374384236453201
#R21,Endocrine,Renal,[0.07637144],[False],0.08609271523178808,0.17105263157894737
#R21,Endocrine,Respiratory,[0.06945818],[False],0.08609271523178808,0.15263157894736842
#R21,Endocrine,Training,[0.0507279],[False],0.08609271523178808,0.1896551724137931
#R21,Environmental health,Genetics,[0.06355816],[False],0.14728682170542637,0.09455128205128205
#R21,Environmental health,Hepatic,[0.22833001],[False],0.14728682170542637,0.09183673469387756
#R21,Environmental health,Human behavior and interaction,[0.00639106],[False],0.14728682170542637,0.0739817123857024
#R21,Environmental health,Infectious disease/Immunologic,[0.88283695],[False],0.14728682170542637,0.14
#R21,Environmental health,Injuries/trauma,[0.4351248],[False],0.14728682170542637,0.10891089108910891
#R21,Environmental health,Knowledge,[0.0007439],[False],0.14728682170542637,0.05026455026455026
#R21,Environmental health,Mental health,[0.23695469],[False],0.14728682170542637,0.11175616835994194
#R21,Environmental health,Model types,[0.77262495],[False],0.14728682170542637,0.16151202749140894
#R21,Environmental health,Neurologic,[0.1256388],[False],0.14728682170542637,0.09980430528375733
#R21,Environmental health,Other,[0.4704001],[False],0.14728682170542637,0.09433962264150944
#R21,Environmental health,Patient safety,[0.21141775],[False],0.14728682170542637,0.10648148148148148
#R21,Environmental health,Population specific,[0.07338535],[False],0.14728682170542637,0.08374384236453201
#R21,Environmental health,Renal,[0.69249919],[False],0.14728682170542637,0.17105263157894737
#R21,Environmental health,Respiratory,[1.],[False],0.14728682170542637,0.15263157894736842
#R21,Environmental health,Training,[0.51975168],[False],0.14728682170542637,0.1896551724137931
#R21,Genetics,Hepatic,[1.],[False],0.09455128205128205,0.09183673469387756
#R21,Genetics,Human behavior and interaction,[0.06957748],[False],0.09455128205128205,0.0739817123857024
#R21,Genetics,Infectious disease/Immunologic,[0.01742297],[False],0.09455128205128205,0.14
#R21,Genetics,Injuries/trauma,[0.598823],[False],0.09455128205128205,0.10891089108910891
#R21,Genetics,Knowledge,[0.00582489],[False],0.09455128205128205,0.05026455026455026
#R21,Genetics,Mental health,[0.237192],[False],0.09455128205128205,0.11175616835994194
#R21,Genetics,Model types,[0.00150323],[False],0.09455128205128205,0.16151202749140894
#R21,Genetics,Neurologic,[0.72153758],[False],0.09455128205128205,0.09980430528375733
#R21,Genetics,Other,[1.],[False],0.09455128205128205,0.09433962264150944
#R21,Genetics,Patient safety,[0.51027034],[False],0.09455128205128205,0.10648148148148148
#R21,Genetics,Population specific,[0.69707905],[False],0.09455128205128205,0.08374384236453201
#R21,Genetics,Renal,[0.04463653],[False],0.09455128205128205,0.17105263157894737
#R21,Genetics,Respiratory,[0.01992057],[False],0.09455128205128205,0.15263157894736842
#R21,Genetics,Training,[0.02448499],[False],0.09455128205128205,0.1896551724137931
#R21,Hepatic,Human behavior and interaction,[0.54804134],[False],0.09183673469387756,0.0739817123857024
#R21,Hepatic,Infectious disease/Immunologic,[0.2371322],[False],0.09183673469387756,0.14
#R21,Hepatic,Injuries/trauma,[0.81471005],[False],0.09183673469387756,0.10891089108910891
#R21,Hepatic,Knowledge,[0.14560986],[False],0.09183673469387756,0.05026455026455026
#R21,Hepatic,Mental health,[0.72881527],[False],0.09183673469387756,0.11175616835994194
#R21,Hepatic,Model types,[0.09793036],[False],0.09183673469387756,0.16151202749140894
#R21,Hepatic,Neurologic,[1.],[False],0.09183673469387756,0.09980430528375733
#R21,Hepatic,Other,[1.],[False],0.09183673469387756,0.09433962264150944
#R21,Hepatic,Patient safety,[0.85435416],[False],0.09183673469387756,0.10648148148148148
#R21,Hepatic,Population specific,[0.82860946],[False],0.09183673469387756,0.08374384236453201
#R21,Hepatic,Renal,[0.16689036],[False],0.09183673469387756,0.17105263157894737
#R21,Hepatic,Respiratory,[0.1979869],[False],0.09183673469387756,0.15263157894736842
#R21,Hepatic,Training,[0.08766955],[False],0.09183673469387756,0.1896551724137931
#R21,Human behavior and interaction,Infectious disease/Immunologic,[0.00026005],[False],0.0739817123857024,0.14
#R21,Human behavior and interaction,Injuries/trauma,[0.23882926],[False],0.0739817123857024,0.10891089108910891
#R21,Human behavior and interaction,Knowledge,[0.12840108],[False],0.0739817123857024,0.05026455026455026
#R21,Human behavior and interaction,Mental health,[0.00673453],[False],0.0739817123857024,0.11175616835994194
#R21,Human behavior and interaction,Model types,[1.22878488e-05],[ True],0.0739817123857024,0.16151202749140894
#R21,Human behavior and interaction,Neurologic,[0.0333942],[False],0.0739817123857024,0.09980430528375733
#R21,Human behavior and interaction,Other,[0.58931146],[False],0.0739817123857024,0.09433962264150944
#R21,Human behavior and interaction,Patient safety,[0.04125205],[False],0.0739817123857024,0.10648148148148148
#R21,Human behavior and interaction,Population specific,[0.66584305],[False],0.0739817123857024,0.08374384236453201
#R21,Human behavior and interaction,Renal,[0.00675376],[False],0.0739817123857024,0.17105263157894737
#R21,Human behavior and interaction,Respiratory,[0.0006992],[False],0.0739817123857024,0.15263157894736842
#R21,Human behavior and interaction,Training,[0.00434772],[False],0.0739817123857024,0.1896551724137931
#R21,Infectious disease/Immunologic,Injuries/trauma,[0.50693248],[False],0.14,0.10891089108910891
#R21,Infectious disease/Immunologic,Knowledge,[3.49952387e-05],[ True],0.14,0.05026455026455026
#R21,Infectious disease/Immunologic,Mental health,[0.19229914],[False],0.14,0.11175616835994194
#R21,Infectious disease/Immunologic,Model types,[0.50498201],[False],0.14,0.16151202749140894
#R21,Infectious disease/Immunologic,Neurologic,[0.04733934],[False],0.14,0.09980430528375733
#R21,Infectious disease/Immunologic,Other,[0.515604],[False],0.14,0.09433962264150944
#R21,Infectious disease/Immunologic,Patient safety,[0.1863247],[False],0.14,0.10648148148148148
#R21,Infectious disease/Immunologic,Population specific,[0.05660291],[False],0.14,0.08374384236453201
#R21,Infectious disease/Immunologic,Renal,[0.47608036],[False],0.14,0.17105263157894737
#R21,Infectious disease/Immunologic,Respiratory,[0.70184193],[False],0.14,0.15263157894736842
#R21,Infectious disease/Immunologic,Training,[0.31999077],[False],0.14,0.1896551724137931
#R21,Injuries/trauma,Knowledge,[0.0381404],[False],0.10891089108910891,0.05026455026455026
#R21,Injuries/trauma,Mental health,[1.],[False],0.10891089108910891,0.11175616835994194
#R21,Injuries/trauma,Model types,[0.25479013],[False],0.10891089108910891,0.16151202749140894
#R21,Injuries/trauma,Neurologic,[0.72979736],[False],0.10891089108910891,0.09980430528375733
#R21,Injuries/trauma,Other,[1.],[False],0.10891089108910891,0.09433962264150944
#R21,Injuries/trauma,Patient safety,[1.],[False],0.10891089108910891,0.10648148148148148
#R21,Injuries/trauma,Population specific,[0.5290451],[False],0.10891089108910891,0.08374384236453201
#R21,Injuries/trauma,Renal,[0.27068212],[False],0.10891089108910891,0.17105263157894737
#R21,Injuries/trauma,Respiratory,[0.37241225],[False],0.10891089108910891,0.15263157894736842
#R21,Injuries/trauma,Training,[0.16199285],[False],0.10891089108910891,0.1896551724137931
#R21,Knowledge,Mental health,[0.00071743],[False],0.05026455026455026,0.11175616835994194
#R21,Knowledge,Model types,[2.81030906e-06],[ True],0.05026455026455026,0.16151202749140894
#R21,Knowledge,Neurologic,[0.00264942],[False],0.05026455026455026,0.09980430528375733
#R21,Knowledge,Other,[0.19800525],[False],0.05026455026455026,0.09433962264150944
#R21,Knowledge,Patient safety,[0.00406009],[False],0.05026455026455026,0.10648148148148148
#R21,Knowledge,Population specific,[0.14752019],[False],0.05026455026455026,0.08374384236453201
#R21,Knowledge,Renal,[0.00073198],[False],0.05026455026455026,0.17105263157894737
#R21,Knowledge,Respiratory,[8.35784449e-05],[ True],0.05026455026455026,0.15263157894736842
#R21,Knowledge,Training,[0.0006669],[False],0.05026455026455026,0.1896551724137931
#R21,Mental health,Model types,[0.03561884],[False],0.11175616835994194,0.16151202749140894
#R21,Mental health,Neurologic,[0.4686561],[False],0.11175616835994194,0.09980430528375733
#R21,Mental health,Other,[0.82326845],[False],0.11175616835994194,0.09433962264150944
#R21,Mental health,Patient safety,[0.84450504],[False],0.11175616835994194,0.10648148148148148
#R21,Mental health,Population specific,[0.29854646],[False],0.11175616835994194,0.08374384236453201
#R21,Mental health,Renal,[0.13393332],[False],0.11175616835994194,0.17105263157894737
#R21,Mental health,Respiratory,[0.13177457],[False],0.11175616835994194,0.15263157894736842
#R21,Mental health,Training,[0.08853682],[False],0.11175616835994194,0.1896551724137931
#R21,Model types,Neurologic,[0.00459115],[False],0.16151202749140894,0.09980430528375733
#R21,Model types,Other,[0.29620305],[False],0.16151202749140894,0.09433962264150944
#R21,Model types,Patient safety,[0.03191021],[False],0.16151202749140894,0.10648148148148148
#R21,Model types,Population specific,[0.0137966],[False],0.16151202749140894,0.08374384236453201
#R21,Model types,Renal,[0.86214691],[False],0.16151202749140894,0.17105263157894737
#R21,Model types,Respiratory,[0.89834129],[False],0.16151202749140894,0.15263157894736842
#R21,Model types,Training,[0.56731646],[False],0.16151202749140894,0.1896551724137931
#R21,Neurologic,Other,[1.],[False],0.09980430528375733,0.09433962264150944
#R21,Neurologic,Patient safety,[0.70479874],[False],0.09980430528375733,0.10648148148148148
#R21,Neurologic,Population specific,[0.60342069],[False],0.09980430528375733,0.08374384236453201
#R21,Neurologic,Renal,[0.07685825],[False],0.09980430528375733,0.17105263157894737
#R21,Neurologic,Respiratory,[0.04087731],[False],0.09980430528375733,0.15263157894736842
#R21,Neurologic,Training,[0.04353431],[False],0.09980430528375733,0.1896551724137931
#R21,Other,Patient safety,[1.],[False],0.09433962264150944,0.10648148148148148
#R21,Other,Population specific,[0.78577845],[False],0.09433962264150944,0.08374384236453201
#R21,Other,Renal,[0.30288401],[False],0.09433962264150944,0.17105263157894737
#R21,Other,Respiratory,[0.37200365],[False],0.09433962264150944,0.15263157894736842
#R21,Other,Training,[0.183511],[False],0.09433962264150944,0.1896551724137931
#R21,Patient safety,Population specific,[0.3972232],[False],0.10648148148148148,0.08374384236453201
#R21,Patient safety,Renal,[0.11964524],[False],0.10648148148148148,0.17105263157894737
#R21,Patient safety,Respiratory,[0.10983559],[False],0.10648148148148148,0.15263157894736842
#R21,Patient safety,Training,[0.0789157],[False],0.10648148148148148,0.1896551724137931
#R21,Population specific,Renal,[0.04935126],[False],0.08374384236453201,0.17105263157894737
#R21,Population specific,Respiratory,[0.04093612],[False],0.08374384236453201,0.15263157894736842
#R21,Population specific,Training,[0.02974651],[False],0.08374384236453201,0.1896551724137931
#R21,Renal,Respiratory,[0.7123194],[False],0.17105263157894737,0.15263157894736842
#R21,Renal,Training,[0.82268362],[False],0.17105263157894737,0.1896551724137931
#R21,Respiratory,Training,[0.54170832],[False],0.15263157894736842,0.1896551724137931
#U54,Biochemical analysis,Cancer,[0.00028046],[False],0.0,0.023809523809523808
#U54,Biochemical analysis,Cardiovascular,[1.],[False],0.0,0.0
#U54,Biochemical analysis,Data types,[5.7741048e-06],[ True],0.0,0.03611738148984198
#U54,Biochemical analysis,Electronic health record,[1.],[False],0.0,0.0
#U54,Biochemical analysis,Endocrine,[0.01287406],[False],0.0,0.019867549668874173
#U54,Biochemical analysis,Environmental health,[1.],[False],0.0,0.0
#U54,Biochemical analysis,Genetics,[0.00889111],[False],0.0,0.01201923076923077
#U54,Biochemical analysis,Hepatic,[1.],[False],0.0,0.0
#U54,Biochemical analysis,Human behavior and interaction,[0.00023373],[False],0.0,0.020781379883624274
#U54,Biochemical analysis,Infectious disease/Immunologic,[0.07197596],[False],0.0,0.008571428571428572
#U54,Biochemical analysis,Injuries/trauma,[0.17089679],[False],0.0,0.009900990099009901
#U54,Biochemical analysis,Knowledge,[1.89916772e-08],[ True],0.0,0.05555555555555555
#U54,Biochemical analysis,Mental health,[0.14583233],[False],0.0,0.005805515239477504
#U54,Biochemical analysis,Model types,[1.],[False],0.0,0.0
#U54,Biochemical analysis,Neurologic,[0.000805],[False],0.0,0.018590998043052837
#U54,Biochemical analysis,Other,[1.],[False],0.0,0.0
#U54,Biochemical analysis,Patient safety,[1.],[False],0.0,0.0
#U54,Biochemical analysis,Population specific,[1.],[False],0.0,0.0
#U54,Biochemical analysis,Renal,[0.13427562],[False],0.0,0.013157894736842105
#U54,Biochemical analysis,Respiratory,[0.27941176],[False],0.0,0.005263157894736842
#U54,Biochemical analysis,Training,[1.],[False],0.0,0.0
#U54,Cancer,Cardiovascular,[0.13950769],[False],0.023809523809523808,0.0
#U54,Cancer,Data types,[0.26233914],[False],0.023809523809523808,0.03611738148984198
#U54,Cancer,Electronic health record,[0.02478844],[False],0.023809523809523808,0.0
#U54,Cancer,Endocrine,[1.],[False],0.023809523809523808,0.019867549668874173
#U54,Cancer,Environmental health,[0.14418731],[False],0.023809523809523808,0.0
#U54,Cancer,Genetics,[0.09496944],[False],0.023809523809523808,0.01201923076923077
#U54,Cancer,Hepatic,[0.23519949],[False],0.023809523809523808,0.0
#U54,Cancer,Human behavior and interaction,[0.72411075],[False],0.023809523809523808,0.020781379883624274
#U54,Cancer,Infectious disease/Immunologic,[0.12154425],[False],0.023809523809523808,0.008571428571428572
#U54,Cancer,Injuries/trauma,[0.70781535],[False],0.023809523809523808,0.009900990099009901
#U54,Cancer,Knowledge,[0.01950619],[False],0.023809523809523808,0.05555555555555555
#U54,Cancer,Mental health,[0.01154367],[False],0.023809523809523808,0.005805515239477504
#U54,Cancer,Model types,[0.00589026],[False],0.023809523809523808,0.0
#U54,Cancer,Neurologic,[0.57418196],[False],0.023809523809523808,0.018590998043052837
#U54,Cancer,Other,[0.6180006],[False],0.023809523809523808,0.0
#U54,Cancer,Patient safety,[0.00087399],[False],0.023809523809523808,0.0
#U54,Cancer,Population specific,[0.02478844],[False],0.023809523809523808,0.0
#U54,Cancer,Renal,[1.],[False],0.023809523809523808,0.013157894736842105
#U54,Cancer,Respiratory,[0.13114222],[False],0.023809523809523808,0.005263157894736842
#U54,Cancer,Training,[0.62519225],[False],0.023809523809523808,0.0
#U54,Cardiovascular,Data types,[0.03047792],[False],0.0,0.03611738148984198
#U54,Cardiovascular,Electronic health record,[1.],[False],0.0,0.0
#U54,Cardiovascular,Endocrine,[0.2593074],[False],0.0,0.019867549668874173
#U54,Cardiovascular,Environmental health,[1.],[False],0.0,0.0
#U54,Cardiovascular,Genetics,[0.63184083],[False],0.0,0.01201923076923077
#U54,Cardiovascular,Hepatic,[1.],[False],0.0,0.0
#U54,Cardiovascular,Human behavior and interaction,[0.15929518],[False],0.0,0.020781379883624274
#U54,Cardiovascular,Infectious disease/Immunologic,[0.57631329],[False],0.0,0.008571428571428572
#U54,Cardiovascular,Injuries/trauma,[0.46330275],[False],0.0,0.009900990099009901
#U54,Cardiovascular,Knowledge,[0.00635926],[False],0.0,0.05555555555555555
#U54,Cardiovascular,Mental health,[1.],[False],0.0,0.005805515239477504
#U54,Cardiovascular,Model types,[1.],[False],0.0,0.0
#U54,Cardiovascular,Neurologic,[0.24748262],[False],0.0,0.018590998043052837
#U54,Cardiovascular,Other,[1.],[False],0.0,0.0
#U54,Cardiovascular,Patient safety,[1.],[False],0.0,0.0
#U54,Cardiovascular,Population specific,[1.],[False],0.0,0.0
#U54,Cardiovascular,Renal,[0.39378238],[False],0.0,0.013157894736842105
#U54,Cardiovascular,Respiratory,[1.],[False],0.0,0.005263157894736842
#U54,Cardiovascular,Training,[1.],[False],0.0,0.0
#U54,Data types,Electronic health record,[0.00430735],[False],0.03611738148984198,0.0
#U54,Data types,Endocrine,[0.42857407],[False],0.03611738148984198,0.019867549668874173
#U54,Data types,Environmental health,[0.02923017],[False],0.03611738148984198,0.0
#U54,Data types,Genetics,[0.00292331],[False],0.03611738148984198,0.01201923076923077
#U54,Data types,Hepatic,[0.09034067],[False],0.03611738148984198,0.0
#U54,Data types,Human behavior and interaction,[0.10637444],[False],0.03611738148984198,0.020781379883624274
#U54,Data types,Infectious disease/Immunologic,[0.01700147],[False],0.03611738148984198,0.008571428571428572
#U54,Data types,Injuries/trauma,[0.21982919],[False],0.03611738148984198,0.009900990099009901
#U54,Data types,Knowledge,[0.23709384],[False],0.03611738148984198,0.05555555555555555
#U54,Data types,Mental health,[0.00025239],[False],0.03611738148984198,0.005805515239477504
#U54,Data types,Model types,[0.00037424],[False],0.03611738148984198,0.0
#U54,Data types,Neurologic,[0.06052747],[False],0.03611738148984198,0.018590998043052837
#U54,Data types,Other,[0.39788943],[False],0.03611738148984198,0.0
#U54,Data types,Patient safety,[2.706316e-05],[ True],0.03611738148984198,0.0
#U54,Data types,Population specific,[0.00430735],[False],0.03611738148984198,0.0
#U54,Data types,Renal,[0.48871302],[False],0.03611738148984198,0.013157894736842105
#U54,Data types,Respiratory,[0.02977071],[False],0.03611738148984198,0.005263157894736842
#U54,Data types,Training,[0.23693213],[False],0.03611738148984198,0.0
#U54,Electronic health record,Endocrine,[0.07672446],[False],0.0,0.019867549668874173
#U54,Electronic health record,Environmental health,[1.],[False],0.0,0.0
#U54,Electronic health record,Genetics,[0.2493922],[False],0.0,0.01201923076923077
#U54,Electronic health record,Hepatic,[1.],[False],0.0,0.0
#U54,Electronic health record,Human behavior and interaction,[0.03915683],[False],0.0,0.020781379883624274
#U54,Electronic health record,Infectious disease/Immunologic,[0.30173363],[False],0.0,0.008571428571428572
#U54,Electronic health record,Injuries/trauma,[0.33223684],[False],0.0,0.009900990099009901
#U54,Electronic health record,Knowledge,[0.00020262],[ True],0.0,0.05555555555555555
#U54,Electronic health record,Mental health,[0.57948054],[False],0.0,0.005805515239477504
#U54,Electronic health record,Model types,[1.],[False],0.0,0.0
#U54,Electronic health record,Neurologic,[0.05735787],[False],0.0,0.018590998043052837
#U54,Electronic health record,Other,[1.],[False],0.0,0.0
#U54,Electronic health record,Patient safety,[1.],[False],0.0,0.0
#U54,Electronic health record,Population specific,[1.],[False],0.0,0.0
#U54,Electronic health record,Renal,[0.27240143],[False],0.0,0.013157894736842105
#U54,Electronic health record,Respiratory,[0.48346056],[False],0.0,0.005263157894736842
#U54,Electronic health record,Training,[1.],[False],0.0,0.0
#U54,Endocrine,Environmental health,[0.25195853],[False],0.019867549668874173,0.0
#U54,Endocrine,Genetics,[0.43261135],[False],0.019867549668874173,0.01201923076923077
#U54,Endocrine,Hepatic,[0.28109211],[False],0.019867549668874173,0.0
#U54,Endocrine,Human behavior and interaction,[1.],[False],0.019867549668874173,0.020781379883624274
#U54,Endocrine,Infectious disease/Immunologic,[0.37210074],[False],0.019867549668874173,0.008571428571428572
#U54,Endocrine,Injuries/trauma,[0.65140014],[False],0.019867549668874173,0.009900990099009901
#U54,Endocrine,Knowledge,[0.10330922],[False],0.019867549668874173,0.05555555555555555
#U54,Endocrine,Mental health,[0.11420133],[False],0.019867549668874173,0.005805515239477504
#U54,Endocrine,Model types,[0.03934966],[False],0.019867549668874173,0.0
#U54,Endocrine,Neurologic,[0.75569233],[False],0.019867549668874173,0.018590998043052837
#U54,Endocrine,Other,[0.56948553],[False],0.019867549668874173,0.0
#U54,Endocrine,Patient safety,[0.01711933],[False],0.019867549668874173,0.0
#U54,Endocrine,Population specific,[0.07672446],[False],0.019867549668874173,0.0
#U54,Endocrine,Renal,[1.],[False],0.019867549668874173,0.013157894736842105
#U54,Endocrine,Respiratory,[0.32570071],[False],0.019867549668874173,0.005263157894736842
#U54,Endocrine,Training,[0.56203693],[False],0.019867549668874173,0.0
#U54,Environmental health,Genetics,[0.38617661],[False],0.0,0.01201923076923077
#U54,Environmental health,Hepatic,[1.],[False],0.0,0.0
#U54,Environmental health,Human behavior and interaction,[0.16261428],[False],0.0,0.020781379883624274
#U54,Environmental health,Infectious disease/Immunologic,[0.56716473],[False],0.0,0.008571428571428572
#U54,Environmental health,Injuries/trauma,[0.43913043],[False],0.0,0.009900990099009901
#U54,Environmental health,Knowledge,[0.00340319],[False],0.0,0.05555555555555555
#U54,Environmental health,Mental health,[1.],[False],0.0,0.005805515239477504
#U54,Environmental health,Model types,[1.],[False],0.0,0.0
#U54,Environmental health,Neurologic,[0.15472326],[False],0.0,0.018590998043052837
#U54,Environmental health,Other,[1.],[False],0.0,0.0
#U54,Environmental health,Patient safety,[1.],[False],0.0,0.0
#U54,Environmental health,Population specific,[1.],[False],0.0,0.0
#U54,Environmental health,Renal,[0.37073171],[False],0.0,0.013157894736842105
#U54,Environmental health,Respiratory,[1.],[False],0.0,0.005263157894736842
#U54,Environmental health,Training,[1.],[False],0.0,0.0
#U54,Genetics,Hepatic,[0.6190529],[False],0.01201923076923077,0.0
#U54,Genetics,Human behavior and interaction,[0.1100368],[False],0.01201923076923077,0.020781379883624274
#U54,Genetics,Infectious disease/Immunologic,[0.77761896],[False],0.01201923076923077,0.008571428571428572
#U54,Genetics,Injuries/trauma,[1.],[False],0.01201923076923077,0.009900990099009901
#U54,Genetics,Knowledge,[4.96268441e-06],[ True],0.01201923076923077,0.05555555555555555
#U54,Genetics,Mental health,[0.23243237],[False],0.01201923076923077,0.005805515239477504
#U54,Genetics,Model types,[0.08960071],[False],0.01201923076923077,0.0
#U54,Genetics,Neurologic,[0.22580574],[False],0.01201923076923077,0.018590998043052837
#U54,Genetics,Other,[1.],[False],0.01201923076923077,0.0
#U54,Genetics,Patient safety,[0.01628412],[False],0.01201923076923077,0.0
#U54,Genetics,Population specific,[0.2493922],[False],0.01201923076923077,0.0
#U54,Genetics,Renal,[0.61380282],[False],0.01201923076923077,0.013157894736842105
#U54,Genetics,Respiratory,[0.71036635],[False],0.01201923076923077,0.005263157894736842
#U54,Genetics,Training,[1.],[False],0.01201923076923077,0.0
#U54,Hepatic,Human behavior and interaction,[0.25137118],[False],0.0,0.020781379883624274
#U54,Hepatic,Infectious disease/Immunologic,[1.],[False],0.0,0.008571428571428572
#U54,Hepatic,Injuries/trauma,[1.],[False],0.0,0.009900990099009901
#U54,Hepatic,Knowledge,[0.01117724],[False],0.0,0.05555555555555555
#U54,Hepatic,Mental health,[1.],[False],0.0,0.005805515239477504
#U54,Hepatic,Model types,[1.],[False],0.0,0.0
#U54,Hepatic,Neurologic,[0.40052995],[False],0.0,0.018590998043052837
#U54,Hepatic,Other,[1.],[False],0.0,0.0
#U54,Hepatic,Patient safety,[1.],[False],0.0,0.0
#U54,Hepatic,Population specific,[1.],[False],0.0,0.0
#U54,Hepatic,Renal,[0.43678161],[False],0.0,0.013157894736842105
#U54,Hepatic,Respiratory,[1.],[False],0.0,0.005263157894736842
#U54,Hepatic,Training,[1.],[False],0.0,0.0
#U54,Human behavior and interaction,Infectious disease/Immunologic,[0.17095231],[False],0.020781379883624274,0.008571428571428572
#U54,Human behavior and interaction,Injuries/trauma,[0.71553969],[False],0.020781379883624274,0.009900990099009901
#U54,Human behavior and interaction,Knowledge,[0.00120877],[False],0.020781379883624274,0.05555555555555555
#U54,Human behavior and interaction,Mental health,[0.0105245],[False],0.020781379883624274,0.005805515239477504
#U54,Human behavior and interaction,Model types,[0.00840207],[False],0.020781379883624274,0.0
#U54,Human behavior and interaction,Neurologic,[0.76148231],[False],0.020781379883624274,0.018590998043052837
#U54,Human behavior and interaction,Other,[0.62158355],[False],0.020781379883624274,0.0
#U54,Human behavior and interaction,Patient safety,[0.00080838],[False],0.020781379883624274,0.0
#U54,Human behavior and interaction,Population specific,[0.03915683],[False],0.020781379883624274,0.0
#U54,Human behavior and interaction,Renal,[1.],[False],0.020781379883624274,0.013157894736842105
#U54,Human behavior and interaction,Respiratory,[0.24209951],[False],0.020781379883624274,0.005263157894736842
#U54,Human behavior and interaction,Training,[0.62539875],[False],0.020781379883624274,0.0
