AI-powered social entrepreneurship training and community-opportunities matching platform for women enrolled in drug treatment programs.,13,[0.87694894],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Socially-Assistive Robots for Alzheimer's (SARA),13,[0.69091575],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Place-level discrimination and birth outcomes,13,[0.87275418],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Clinical and Translational Science Award,32,[0.87865969],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Improving Medical Decision Making for Older Patients with End Stage Renal Disease,13,[0.88499016],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Genetic Privacy and Identity in Community Settings - GetPreCiSe,13,[0.6154354],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Genomic risk in clinic care to promote health equity in New York City patients,32,[0.88795693],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Virtual Reality Tools to Enhance Evidence Based Treatment of Substance Use Disorders (R41/R42 - Clinical Trial Optional),13,[0.64689533],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
New Photo-Acoustic Imaging Process in Fetal Monitoring to Dramatically Reduce Brain Injuries in Newborns,33,[0.48885246],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Conserved Fetal Epigenomic and Metagenomic Signatures in a Primate Model of Maternal Obesity,6,[0.72737378],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
The CSBC Research Center for Cancer Systems Immunology at MSKCC,6,[0.8894619],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Algorithmic identification of binding specificity mechanisms in proteins,38,[0.88254981],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Wireless withdrawal detection and monitoring system for neonatal abstinence syndrome.,13,[0.84967529],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Advancing MRI technology for early diagnosis of liver metastases,33,[0.87831112],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Advancing MRI technology for early diagnosis of liver metastases,33,[0.87735746],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Algorithmic identification of binding specificity mechanisms in proteins,38,[0.88254981],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Understanding Ethnic Differences in Cancer: The Multiethnic Cohort Study - DNA Methylation Supplement,13,[0.52912412],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Accurate quantification of kidney function with non-sedated motion-compensated pediatric MRI,33,[0.90739324],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Development of a Digital Monitoring System to Reduce Risk of Hospital-Acquired Pressure Injuries,13,[0.88974627],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Organ Procurement and Information Process Optimization,32,[0.89798155],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
The Adherence Promotion with Person-centered Technology (APPT) Project: Promoting Adherence to Enhance the Early Detection and Treatment of Cognitive Decline,13,[0.58337591],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Neural mechanisms of pathological selfishness,11,[0.88531755],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
"Mental, measurement, and model complexity in neuroscience",38,[0.59220027],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Individualized spatial topology in functional neuroimaging,11,[0.90242578],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Neonatal Endotracheal Intubation: Enhancing Training Through Computer Simulation and Automated Evaluation,13,[0.89349929],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Quantitative Fluorescence Imaging-Guided Detection and Targeted Therapy Monitoring Platform for Ovarian Cancer Micrometastases,33,[0.90025253],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Neurophysiology of Human Cortical Epilepsy,36,[0.59847847],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Enhancing Quality in Pediatrics Sepsis with Shock Prediction and Early Electronic Decision Support (EQUIP with SPEED),32,[0.79762711],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Environmental Localization Mapping and Guidance for Visual Prosthesis Users,57,[0.73644883],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Novel Approaches to Advance Coordinated Registry Networks (CRNs).,32,[0.62705328],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Principal Component Pursuit to Assess Exposure to Environmental Mixtures in Epidemiologic Studies,57,[0.59747085],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Advanced Risk Adjusters and Predictive Formulas for ICD-10 Based Risk Adjustment,32,[0.90194341],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Cloud-based High-throughput Acquisition and Analytics of Zebrafish Electrocardiogram for Cardiac Studies and Drug Development,6,[0.80104155],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Effects of Functional Food Diets on Cardiometabolic and Metabolomics Profiles in Minority Youth,13,[0.71105452],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Integrative subtyping to improve therapeutic options for metastatic hormone receptor-positive breast cancer,33,[0.5204834],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Targeting receptor tyrosine kinases with novel methods in computer-aided drug discovery for the treatment of fibrotic renal disease,6,[0.9085727],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Identifying Opioid Overdose Predictors using EHRs,32,[0.76080871],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
"Automated Social Interactive Interface to Monitor and Update Intervention Plans for People with MCI, Alzheimer's  and Other Dementias",13,[0.8896845],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
University of Buffalo Clinical and Translational Science Institute,32,[0.57692433],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
"VERITY: Value and Evidence in Rheumatology using bioInformaTics, and advanced analYtics",32,[0.91084455],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
A Multi-Omic Platform for Polycystic Ovary Syndrome Characterization and Management,6,[0.89517985],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
San Diego Nathan Shock Center,55,[0.54737188],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Communication Bridge: A person-centered Internet-based intervention for individuals with primary progressive aphasia,13,[0.90125199],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Administrative Supplement to Communication Bridge: A person-centered Internet-based intervention for individuals with primary progressive aphasia,13,[0.90293033],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Risk Assessment of Cerebral Aneurysm Growth with 4D flow MRI,33,[0.8775082],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Reshaping Immunogenicity of Proteins,6,[0.89590708],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
The role of memory reactivation in emotional memory suppression and regulation,11,[0.84464418],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Prediction of imminent sudden cardiac death based on warning signs,33,[0.89444631],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Development of Mucosal and Systemic Immunity and Risk of Food Allergy,6,[0.83657047],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
SUPPORT AND DEVELOPMENT OF EMAN FOR ELECTRON MICROSCOPY IMAGE PROCESSING,38,[0.90714842],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Improving Quality of Electronic Health Record Ophthalmic Data for Big Data Analytics,32,[0.86439997],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Testing a model of cortico-basal ganglia support for juvenile imitative learning in zebra finches,36,[0.53165428],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Turning a sequence barcode into a spectral barcode for single-cell analysis.,55,[0.800443],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Center for Clinical and Translational Science,32,[0.88129785],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Building analysis tools and a theory framework for inferring principles of neural computation from multi-scale organization in brain recordings,36,[0.89403719],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Integrating experiment and theory for predicting protein folding pathways and structure,38,[0.88129737],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Synthetic Biology: At the Crossroads of Genetic Engineering and Human Therapeutics,38,[0.85960024],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Vision in Natural Tasks,57,[0.88979696],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Elucidating novel features of visual processing and physiological connectivity from retina to primary visual cortex,36,[0.55568899],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Skyline Targeted Proteomics Environment,38,[0.80924974],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Characterization of Misinformation Dynamics in COVID-19 related health information in online social media,13,[0.86830851],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Fully-Automated Lesion Characterization in Ultrawide-Field Retinal Images,33,[0.74438048],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
3-D Imaging Flow Cytometry,38,[0.46781181],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
CRCNS: Joint coding of shape and texture in the primate brian,37,[0.50027886],"['visual', 'auditory', 'object', 'perception', 'attention', 'cortex', 'objects', 'sensory', 'stimuli', 'neural']"
Improving Hospital Efficiency: Predicting Post-Acute Care Facility Placement Using Machine Learning and Patient Mobility Scores from the Electronic Medical Record,32,[0.84047],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
"Bridging structure, dynamics, and information processing in brain networks",36,[0.75842906],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Mixed Reality System for STEM Education and the promotion of health-related careers,57,[0.75516874],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
GAZE AND THE VISUAL CONTROL OF FOOT PLACEMENT WHEN WALKING OVER ROUGH TERRAIN,57,[0.69015403],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Electrocardiographic Detection of Non-ST Elevation Myocardial Events for Accelerated Classification of Chest Pain Encounters (ECG-SMART),32,[0.45265788],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Speech markers of cognitive impairment in Parkinson's disease,13,[0.45319001],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Defining the multi-dimensional code of zinc finger specificity-Resubmission-1,55,[0.87601738],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Neurovirulent HSV-1 Recombinants for vQTL Analysis,6,[0.7429731],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
"Physical, Social, and Economic Environments and Firearm Fatalities among Youth",13,[0.82845706],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
A Technique for Measuring Transcription Factor Activity,55,[0.86171841],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Decoding parametric attributes of auditory working memories from human brain activity,11,[0.62025943],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Novel mechanisms and treatment of arrhythmia during resuscitation,6,[0.90235564],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Using Real-world Data to Assess the Burden of Diabetes in Children and Adolescents in Florida,13,[0.86719242],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Development of a Biocatalytic Platform for Convergent Synthesis of Chiral Amines,38,[0.87312254],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Tissue-specific protein interactome mapping in a vertebrate embryo,55,[0.74443934],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Toward a High Dimensional Computational Description of Variation in Human Decision-Making Across Psychiatric and Non-Psychiatric Populations,41,[0.49920208],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Development of a Novel Lung Function Imaging Modality for comprehensive management of lung cancer,33,[0.86698689],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Novel Computational Analysis of Prosody in ASD and the Broad Autism Phenotype,41,[0.85743688],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
RAVE: A New Open Software Tool for Analysis and Visualization of Electrocorticography Data,38,[0.62764381],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Investigating how mechanical connectivity yields developmental robustness,55,[0.85208345],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Automated Molecular Identity Disambiguator (AutoMID),38,[0.87464052],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Development of a novel method for cryopreservation of Drosophila melanogaster,38,[0.88949489],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
2020 OSA Optical Coherence Tomography Meeting,57,[0.88529154],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
"Disease, Disability and Death in an Aging Workforce",13,[0.89706676],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Development/Commercialization of a Sensing Device to Detect Vaping,13,[0.78478783],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Multiscale Resolution and Deep Network Approaches for Deconvolving Different Cell Types in Bulk Tumor using Single-cell Sequencing Data (scDEC),55,[0.73977628],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
UniProt - Enhancing functional genomics data access for the Alzheimer's Disease (AD) and dementia-related protein research communities,38,[0.62694761],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
South Carolina Clinical & Translational Research Institute (SCTR),13,[0.5374831],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
SWOG NCORP Research Base,13,[0.89703055],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Augmented Reality System for the Education of Clinical Caregivers of Older Adults,13,[0.89656033],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Eliminating the human factor from stereotaxic surgeries,57,[0.88679773],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Investigating the clinical ontologies of loss-of-function and gain-of-function human gene variants,6,[0.90454053],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Early Diagnosis of Heart Failure: A Perioperative Data-Driven Approach,32,[0.4826857],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Diabetic Retinopathy: genetics and neurodegeneration,6,[0.40741887],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Hematopoietic Stem Cell And Cord Blood Transplantation,6,[0.80715348],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Digital Phenotyping for Computational Models of Relapse Prediction in Early Course Psychosis,41,[0.43385271],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Improving Adverse Event Reporting on Cooperative Oncology Group Trials,32,[0.89407509],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Developing and Evaluating In-Home Supportive Technology for Dementia Caregivers,13,[0.90879059],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Personalized Patient data and behavioral nudges to improve adherence to chronic cardiovascular medications,13,[0.88120138],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Wound management through quantitative documentation and prediction,13,[0.89673585],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Bridging Statistical Inference and Mechanistic Network Models for HIV/AIDS,6,[0.87815259],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Array-Compressed Parallel Transmission for High Resolution Neuroimaging at 7T,11,[0.60777481],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Cerebellar Interactions with the Amygdala and Prefrontal Cortex during Learning,36,[0.54305126],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Behavioral and neural algorithms for decision confidence,36,[0.7965239],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
MICRORNA BIOMARKERS FOR OROPHARYNGEAL CANCER,6,[0.88142694],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Hippocampo-cortical circuit mechanisms of neuronal sequences during learning,36,[0.88735629],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Computational Methods for Next-Generation Comparative Genomics,55,[0.89368288],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Determining the scope of prenylatable protein sequences,55,[0.87226195],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
SCH: INT: Inferring at home gait parameters of older adults using floor vibrations  ,13,[0.87892737],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Robust circuit computation in freely behaving animals.,36,[0.73019328],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Novel Designs and Methods to Remove Hidden Confounding Bias in Health Sciences,13,[0.89093901],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Neutralization Fingerprinting Analysis of Polyclonal Antibody Responses against HIV-1,6,[0.77556633],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
"The Role of Neuronal Ensembles Supporting Auditory Fear Conditioning (Engrams) in the Amygdala in Memory Formation, Generalization and Extinction",11,[0.58159736],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Model-guided design of next-generation bacterial therapeutics to treat cardiovascular disease,6,[0.68538173],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Regulation of social aggression through hippocampal CA2 inputs to lateral septum,36,[0.84800169],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
A New Pradigm for the Rational Expression of Integral Membrane Proteins,38,[0.8898478],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Mechanisms of Dynamic Neural Coupling during Face-to-Face Expressions of Emotion,11,[0.89330024],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Dynamics of Large-Scale Networks During Emotional and Social Processing,11,[0.86415379],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Incorporating Learning Effects into Medical Device Active Safety Surveillance Methods,32,[0.61926279],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Efficient and Cost-Effective Multimodal System for Pain Management in Low Back Pain,57,[0.43325994],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Early representation of 3D volumetric shape in visual object processing,57,[0.4791142],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
CGMP Compliant Closed Cell Culture System for Reproducible De-differentiation of human somatic cells into iPSCs,6,[0.68610787],"['genetic', 'cancer', 'disease', 'gene', 'drug', 'genes', 'cell', 'aim', 'identify', 'molecular']"
Development of a visual-to-tactile conversion system for automating tactile graphic generation process,57,[0.89667456],"['vision', 'image', 'computer', 'device', 'control', 'devices', 'brain', 'user', 'real', 'computer vision']"
Tufts Clinical and Translational Science Institute (N3C Supplement),32,[0.89811786],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Semi-supervised Algorithms for Risk Assessment with Noisy EHR Data,32,[0.8563149],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Development of methods for transcript quantification and differential expression analysis using long-read sequencing technologies.,55,[0.44622944],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Interaction of Emotional Perception and Visual Attention,11,[0.88863709],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
Simulation Tools for 3D and 4D CT and Dosimetry,33,[0.89700967],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Quantitative Low-Dose PET Imaging,33,[0.59654319],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Quantitative Low-Dose PET Imaging,33,[0.59654319],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
IMProving Outcomes Related to Patients Through Advanced Nursing Technology (IMPORTANT),32,[0.5296201],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Gene expression and regulation in C. elegans with single cell resolution,55,[0.87348609],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Shaping Neural Population Dynamics to Facilitate Learning,36,[0.74418639],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
Discovery and validation of neuronal enhancers as development of psychiatric disorders supplement,38,[0.50947578],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Development of a novel community-based high-performance surveillance network for drug use,13,[0.89582785],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
"An interactive, digital platform to transform physical science learning",13,[0.64319729],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
Improving the Accuracy of ASCVD Risk Estimation Using Population-Level EHR and Genetic Data,32,[0.90098446],"['care', 'patients', 'patient', 'ehr', 'medical', 'electronic', 'nlp', 'information', 'risk', 'records']"
Longitudinal Mapping of Network Development Underlying Executive Dysfunction in Adolescence,41,[0.88927782],"['brain', 'asd', 'children', 'disorders', 'cognitive', 'connectivity', 'disorder', 'functional', 'neuroimaging', 'neural']"
Investigating the Effects of Transcranial Magnetic Stimulation with Intracranial EEG in Humans,11,[0.9010348],"['brain', 'fmri', 'neural', 'facial', 'emotion', 'trauma', 'cognitive', 'activity', 'memory', 'functional']"
GenePattern and GenePattern Notebook: Integrative 'Omic Analysis for Cancer Research,38,[0.81256225],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
Single cell activation dynamics as a predictor and regulator of aged MuSC dysfunction.,36,[0.84957517],"['neural', 'neurons', 'brain', 'activity', 'circuits', 'neuronal', 'circuit', 'behavior', 'motor', 'dynamics']"
A Novel Informatics System for Craniosynostosis Surgery,33,[0.88064765],"['cancer', 'imaging', 'breast', 'patients', 'image', 'detection', 'mri', 'tumor', 'images', 'diagnosis']"
Critical role of TCF-1 on the epigenetic identity of memory T cells,55,[0.74058065],"['cell', 'gene', 'regulatory', 'genome', 'human', 'expression', 'rna', 'genes', 'dna', 'cells']"
Conception Failure and Pregnancy Loss in the U.S.,13,[0.73179361],"['risk', 'social', 'care', 'intervention', 'treatment', 'adults', 'interventions', 'older', 'study', 'patients']"
AUGS/DUKE UrogynCREST program,38,[0.31311477],"['protein', 'biomedical', 'proteins', 'structure', 'methods', 'tools', 'computational', 'software', 'analysis', 'information']"
